full_name,email,parent_phone,gender,grade,section,photo_path
"أروى سليمان الشريف",student9_أ_10@example.com,798239625,female,9,أ,students/student_9_أ_10.jpg
"منى وليد اليدومي",student9_أ_11@example.com,768528979,female,9,أ,students/student_9_أ_11.jpg
"نورا عبدالله المذحجي",student9_أ_12@example.com,728418686,female,9,أ,students/student_9_أ_12.jpg
"علي عبدالله السفياني",student9_أ_13@example.com,788590784,male,9,أ,students/student_9_أ_13.jpg
"خلود حسن الوزير",student9_أ_14@example.com,797100261,female,9,أ,students/student_9_أ_14.jpg
"ليلى عبدالله اليافعي",student9_أ_15@example.com,729372793,female,9,أ,students/student_9_أ_15.jpg
"هدى حسين الصايدي",student9_أ_16@example.com,721464728,female,9,أ,students/student_9_أ_16.jpg
"يسرى عمار البيضاني",student9_أ_17@example.com,731020757,female,9,أ,students/student_9_أ_17.jpg
"أروى وليد الهمداني",student9_أ_18@example.com,712315634,female,9,أ,students/student_9_أ_18.jpg
"فارس حسين القرشي",student9_أ_19@example.com,781262528,male,9,أ,students/student_9_أ_19.jpg
"حسين قاسم الوزير",student9_أ_20@example.com,768131192,male,9,أ,students/student_9_أ_20.jpg
"عائشة سليمان البيضاني",student9_أ_21@example.com,745474758,female,9,أ,students/student_9_أ_21.jpg
"فارس علي الذيفاني",student9_أ_22@example.com,766664537,male,9,أ,students/student_9_أ_22.jpg
"حسين محمد الخميسي",student9_أ_23@example.com,763787433,male,9,أ,students/student_9_أ_23.jpg
"إبراهيم حسين السفياني",student9_أ_24@example.com,781730391,male,9,أ,students/student_9_أ_24.jpg
"خلود يحيى الهمداني",student9_أ_25@example.com,747231367,female,9,أ,students/student_9_أ_25.jpg
"أروى قاسم المتوكل",student9_أ_26@example.com,792682101,female,9,أ,students/student_9_أ_26.jpg
"منى أحمد الجبري",student9_أ_27@example.com,781471626,female,9,أ,students/student_9_أ_27.jpg
"إبراهيم وليد الوزير",student9_أ_28@example.com,755732483,male,9,أ,students/student_9_أ_28.jpg
"عبير يحيى المذحجي",student9_أ_29@example.com,711628766,female,9,أ,students/student_9_أ_29.jpg
"يسرى علي الجبري",student9_أ_30@example.com,762330888,female,9,أ,students/student_9_أ_30.jpg
"ليلى محمد الإرياني",student9_أ_31@example.com,782689770,female,9,أ,students/student_9_أ_31.jpg
"رامي عبدالله البيضاني",student9_أ_32@example.com,758342426,male,9,أ,students/student_9_أ_32.jpg
"قاسم سليمان المطري",student9_أ_33@example.com,791297315,male,9,أ,students/student_9_أ_33.jpg
"أمل يحيى المطري",student9_أ_34@example.com,780079221,female,9,أ,students/student_9_أ_34.jpg
"سلوى سليمان البكاري",student9_أ_35@example.com,739994896,female,9,أ,students/student_9_أ_35.jpg
"مازن وليد الخميسي",student9_أ_36@example.com,727005398,male,9,أ,students/student_9_أ_36.jpg
"ليلى محمد الذيفاني",student9_أ_37@example.com,716055238,female,9,أ,students/student_9_أ_37.jpg
"أحمد فارس المذحجي",student9_أ_38@example.com,710482561,male,9,أ,students/student_9_أ_38.jpg
"هاني عمار السفياني",student9_أ_39@example.com,750624392,male,9,أ,students/student_9_أ_39.jpg
"هاني فؤاد الحرازي",student9_أ_40@example.com,799463319,male,9,أ,students/student_9_أ_40.jpg
"صالح صالح السفياني",student9_أ_41@example.com,768640263,male,9,أ,students/student_9_أ_41.jpg
"رامي هاني الصايدي",student9_أ_42@example.com,799613380,male,9,أ,students/student_9_أ_42.jpg
"عائشة محمد السفياني",student9_أ_43@example.com,726861685,female,9,أ,students/student_9_أ_43.jpg
"محمد علي الأهجري",student9_أ_44@example.com,789075843,male,9,أ,students/student_9_أ_44.jpg
"قاسم أحمد البكاري",student9_أ_45@example.com,716684156,male,9,أ,students/student_9_أ_45.jpg
"خلود فارس السفياني",student9_أ_46@example.com,769727436,female,9,أ,students/student_9_أ_46.jpg
"زينب قاسم المطري",student9_أ_47@example.com,751584602,female,9,أ,students/student_9_أ_47.jpg
"بلقيس وليد الزبيري",student9_أ_48@example.com,794054819,female,9,أ,students/student_9_أ_48.jpg
"ريم حسين الزبيري",student9_أ_49@example.com,777352219,female,9,أ,students/student_9_أ_49.jpg
"يسرى رامي الذيفاني",student9_أ_50@example.com,754080941,female,9,أ,students/student_9_أ_50.jpg
"بلقيس علي اليافعي",student9_ب_1@example.com,782008622,female,9,ب,students/student_9_ب_1.jpg
"صالح وليد الوزير",student9_ب_2@example.com,744100224,male,9,ب,students/student_9_ب_2.jpg
"فوزية سليمان الوزير",student9_ب_3@example.com,750243416,female,9,ب,students/student_9_ب_3.jpg
"عائشة حسين القرشي",student9_ب_4@example.com,786758957,female,9,ب,students/student_9_ب_4.jpg
"سارة عبدالله المتوكل",student9_ب_5@example.com,721018305,female,9,ب,students/student_9_ب_5.jpg
"مريم صالح الجبري",student9_ب_6@example.com,786759590,female,9,ب,students/student_9_ب_6.jpg
"حسن يحيى الجبري",student9_ب_7@example.com,727045229,male,9,ب,students/student_9_ب_7.jpg
"منى حسين الشريف",student9_ب_8@example.com,737181845,female,9,ب,students/student_9_ب_8.jpg
"سليمان عبدالله الزبيري",student9_ب_9@example.com,721982541,male,9,ب,students/student_9_ب_9.jpg
"هدى حسن الحرازي",student9_ب_10@example.com,789834069,female,9,ب,students/student_9_ب_10.jpg
"مريم سليمان السفياني",student9_ب_11@example.com,789097285,female,9,ب,students/student_9_ب_11.jpg
"سامي عمار الأهجري",student9_ب_12@example.com,720302561,male,9,ب,students/student_9_ب_12.jpg
"قاسم محمد الزبيري",student9_ب_13@example.com,747817312,male,9,ب,students/student_9_ب_13.jpg
"عمار رامي الذيفاني",student9_ب_14@example.com,790026376,male,9,ب,students/student_9_ب_14.jpg
"زينب محمد القرشي",student9_ب_15@example.com,712350083,female,9,ب,students/student_9_ب_15.jpg
"هاني حسن الكندي",student9_ب_16@example.com,770647076,male,9,ب,students/student_9_ب_16.jpg
"أمل صالح الوزير",student9_ب_17@example.com,740892528,female,9,ب,students/student_9_ب_17.jpg
"فوزية فارس الكندي",student9_ب_18@example.com,747528853,female,9,ب,students/student_9_ب_18.jpg
"منى عمار الخميسي",student9_ب_19@example.com,761142470,female,9,ب,students/student_9_ب_19.jpg
"سامي عمار الإرياني",student9_ب_20@example.com,739384302,male,9,ب,students/student_9_ب_20.jpg
"يحيى إبراهيم اليدومي",student9_ب_21@example.com,778356726,male,9,ب,students/student_9_ب_21.jpg
"صالح علي اليافعي",student9_ب_22@example.com,745855177,male,9,ب,students/student_9_ب_22.jpg
"هاني صالح الحاشدي",student9_ب_23@example.com,741491501,male,9,ب,students/student_9_ب_23.jpg
"إيمان هاني الحاشدي",student9_ب_24@example.com,744427850,female,9,ب,students/student_9_ب_24.jpg
"هاني وليد السفياني",student9_ب_25@example.com,710737758,male,9,ب,students/student_9_ب_25.jpg
"عبير عبدالله الأهجري",student9_ب_26@example.com,740864744,female,9,ب,students/student_9_ب_26.jpg
"فاطمة يحيى اليدومي",student9_ب_27@example.com,758738013,female,9,ب,students/student_9_ب_27.jpg
"وليد عبدالله الأهجري",student9_ب_28@example.com,743846242,male,9,ب,students/student_9_ب_28.jpg
"رامي عمار السفياني",student9_ب_29@example.com,771115035,male,9,ب,students/student_9_ب_29.jpg
"فؤاد يحيى المؤيد",student9_ب_30@example.com,767501091,male,9,ب,students/student_9_ب_30.jpg
"سلوى وليد اليدومي",student9_ب_31@example.com,748103751,female,9,ب,students/student_9_ب_31.jpg
"رامي محمد البيضاني",student9_ب_32@example.com,764207552,male,9,ب,students/student_9_ب_32.jpg
"نورا حسن البيضاني",student9_ب_33@example.com,768487606,female,9,ب,students/student_9_ب_33.jpg
"زينب قاسم القرشي",student9_ب_34@example.com,760163242,female,9,ب,students/student_9_ب_34.jpg
"فوزية مازن القرشي",student9_ب_35@example.com,727436775,female,9,ب,students/student_9_ب_35.jpg
"أحمد فؤاد المطري",student9_ب_36@example.com,740015110,male,9,ب,students/student_9_ب_36.jpg
"إيمان حسين السفياني",student9_ب_37@example.com,764758456,female,9,ب,students/student_9_ب_37.jpg
"هاني يحيى الذيفاني",student9_ب_38@example.com,794198372,male,9,ب,students/student_9_ب_38.jpg
"نورا فارس الهمداني",student9_ب_39@example.com,793093599,female,9,ب,students/student_9_ب_39.jpg
"فوزية يحيى البيضاني",student9_ب_40@example.com,761628885,female,9,ب,students/student_9_ب_40.jpg
"فؤاد باسم الهمداني",student9_ب_41@example.com,763736596,male,9,ب,students/student_9_ب_41.jpg
"علي سامي السفياني",student9_ب_42@example.com,761033431,male,9,ب,students/student_9_ب_42.jpg
"حنان باسم الشريف",student9_ب_43@example.com,791315468,female,9,ب,students/student_9_ب_43.jpg
"حنان علي الجبري",student9_ب_44@example.com,717727781,female,9,ب,students/student_9_ب_44.jpg
"إيمان قاسم البكاري",student9_ب_45@example.com,733557566,female,9,ب,students/student_9_ب_45.jpg
"حنان صالح الكندي",student9_ب_46@example.com,733444404,female,9,ب,students/student_9_ب_46.jpg
"سليمان مازن القاسمي",student9_ب_47@example.com,742035918,male,9,ب,students/student_9_ب_47.jpg
"عبير إبراهيم البيضاني",student9_ب_48@example.com,774629602,female,9,ب,students/student_9_ب_48.jpg
"سامي أحمد الكندي",student9_ب_49@example.com,786159915,male,9,ب,students/student_9_ب_49.jpg
"حسين علي الذيفاني",student9_ب_50@example.com,772219752,male,9,ب,students/student_9_ب_50.jpg
"أمل حسين البيضاني",student10_أ_1@example.com,730957427,female,10,أ,students/student_10_أ_1.jpg
"باسم وليد البكاري",student10_أ_2@example.com,767367753,male,10,أ,students/student_10_أ_2.jpg
"علي صالح الصايدي",student10_أ_3@example.com,772672352,male,10,أ,students/student_10_أ_3.jpg
"إيمان حسين الشريف",student10_أ_4@example.com,752365800,female,10,أ,students/student_10_أ_4.jpg
"باسم مازن اليدومي",student10_أ_5@example.com,768309083,male,10,أ,students/student_10_أ_5.jpg
"هدى باسم البكاري",student10_أ_6@example.com,787711600,female,10,أ,students/student_10_أ_6.jpg
"حسن حسن البيضاني",student10_أ_7@example.com,723471049,male,10,أ,students/student_10_أ_7.jpg
"إبراهيم مازن البيضاني",student10_أ_8@example.com,726432078,male,10,أ,students/student_10_أ_8.jpg
"منى سامي الشريف",student10_أ_9@example.com,723617018,female,10,أ,students/student_10_أ_9.jpg
"منى علي الأهجري",student10_أ_10@example.com,763019296,female,10,أ,students/student_10_أ_10.jpg
"خلود قاسم الذيفاني",student10_أ_11@example.com,744648286,female,10,أ,students/student_10_أ_11.jpg
"قاسم عبدالله القرشي",student10_أ_12@example.com,728390522,male,10,أ,students/student_10_أ_12.jpg
"سامي فؤاد الجبري",student10_أ_13@example.com,760107160,male,10,أ,students/student_10_أ_13.jpg
"فوزية قاسم المذحجي",student10_أ_14@example.com,734883835,female,10,أ,students/student_10_أ_14.jpg
"علي عبدالله الحاشدي",student10_أ_15@example.com,760757711,male,10,أ,students/student_10_أ_15.jpg
"نورا صالح اليدومي",student10_أ_16@example.com,783799035,female,10,أ,students/student_10_أ_16.jpg
"عائشة باسم البكاري",student10_أ_17@example.com,725427381,female,10,أ,students/student_10_أ_17.jpg
"إبراهيم يحيى الوزير",student10_أ_18@example.com,768994718,male,10,أ,students/student_10_أ_18.jpg
"عائشة وليد الأهجري",student10_أ_19@example.com,748745574,female,10,أ,students/student_10_أ_19.jpg
"قاسم إبراهيم الذيفاني",student10_أ_20@example.com,731109707,male,10,أ,students/student_10_أ_20.jpg
"مازن فؤاد القاسمي",student10_أ_21@example.com,770891043,male,10,أ,students/student_10_أ_21.jpg
"يسرى باسم الشريف",student10_أ_22@example.com,799590315,female,10,أ,students/student_10_أ_22.jpg
"هدى وليد الشريف",student10_أ_23@example.com,790019796,female,10,أ,students/student_10_أ_23.jpg
"فوزية فؤاد المؤيد",student10_أ_24@example.com,745320268,female,10,أ,students/student_10_أ_24.jpg
"حنان إبراهيم الحاشدي",student10_أ_25@example.com,798955547,female,10,أ,students/student_10_أ_25.jpg
"مريم سليمان المتوكل",student10_أ_26@example.com,773784798,female,10,أ,students/student_10_أ_26.jpg
"حسين سامي الزبيري",student10_أ_27@example.com,753520640,male,10,أ,students/student_10_أ_27.jpg
"أحمد قاسم المؤيد",student10_أ_28@example.com,724245576,male,10,أ,students/student_10_أ_28.jpg
"رامي فارس البكاري",student10_أ_29@example.com,775824996,male,10,أ,students/student_10_أ_29.jpg
"خلود سليمان الحرازي",student10_أ_30@example.com,728469409,female,10,أ,students/student_10_أ_30.jpg
"مريم هاني الجبري",student10_أ_31@example.com,784977582,female,10,أ,students/student_10_أ_31.jpg
"رامي عبدالله القرشي",student10_أ_32@example.com,791165045,male,10,أ,students/student_10_أ_32.jpg
"حسين حسن الخميسي",student10_أ_33@example.com,740840635,male,10,أ,students/student_10_أ_33.jpg
"نورا رامي اليدومي",student10_أ_34@example.com,742919633,female,10,أ,students/student_10_أ_34.jpg
"صالح إبراهيم البيضاني",student10_أ_35@example.com,763999311,male,10,أ,students/student_10_أ_35.jpg
"فؤاد هاني الأهجري",student10_أ_36@example.com,724068284,male,10,أ,students/student_10_أ_36.jpg
"يسرى سامي اليافعي",student10_أ_37@example.com,751834916,female,10,أ,students/student_10_أ_37.jpg
"يسرى فارس الإرياني",student10_أ_38@example.com,759392079,female,10,أ,students/student_10_أ_38.jpg
"فوزية حسن اليافعي",student10_أ_39@example.com,710609498,female,10,أ,students/student_10_أ_39.jpg
"يسرى حسين المطري",student10_أ_40@example.com,787379948,female,10,أ,students/student_10_أ_40.jpg
"هاني هاني اليافعي",student10_أ_41@example.com,762606810,male,10,أ,students/student_10_أ_41.jpg
"مازن يحيى الصايدي",student10_أ_42@example.com,752759447,male,10,أ,students/student_10_أ_42.jpg
"حنان يحيى القاسمي",student10_أ_43@example.com,721828078,female,10,أ,students/student_10_أ_43.jpg
"وليد عبدالله الصايدي",student10_أ_44@example.com,711973132,male,10,أ,students/student_10_أ_44.jpg
"سارة حسن الهمداني",student10_أ_45@example.com,718418196,female,10,أ,students/student_10_أ_45.jpg
"فاطمة هاني الخميسي",student10_أ_46@example.com,788610449,female,10,أ,students/student_10_أ_46.jpg
"إيمان قاسم الحاشدي",student10_أ_47@example.com,781309665,female,10,أ,students/student_10_أ_47.jpg
"إيمان قاسم البيضاني",student10_أ_48@example.com,792302847,female,10,أ,students/student_10_أ_48.jpg
"عبير قاسم الصايدي",student10_أ_49@example.com,777098215,female,10,أ,students/student_10_أ_49.jpg
"فؤاد سليمان البكاري",student10_أ_50@example.com,739838016,male,10,أ,students/student_10_أ_50.jpg
"فاطمة فؤاد البكاري",student10_ب_1@example.com,760581950,female,10,ب,students/student_10_ب_1.jpg
"منى صالح الخميسي",student10_ب_2@example.com,738582658,female,10,ب,students/student_10_ب_2.jpg
"رامي علي الوزير",student10_ب_3@example.com,722292434,male,10,ب,students/student_10_ب_3.jpg
"أمل محمد المتوكل",student10_ب_4@example.com,728452893,female,10,ب,students/student_10_ب_4.jpg
"عمار علي المطري",student10_ب_5@example.com,762243237,male,10,ب,students/student_10_ب_5.jpg
"سامي سليمان المؤيد",student10_ب_6@example.com,737226997,male,10,ب,students/student_10_ب_6.jpg
"حنان سامي السفياني",student10_ب_7@example.com,710710746,female,10,ب,students/student_10_ب_7.jpg
"أحمد حسين الحرازي",student10_ب_8@example.com,727010299,male,10,ب,students/student_10_ب_8.jpg
"بلقيس وليد الشريف",student10_ب_9@example.com,778711842,female,10,ب,students/student_10_ب_9.jpg
"حسن علي الإرياني",student10_ب_10@example.com,716221943,male,10,ب,students/student_10_ب_10.jpg
"يسرى قاسم الحرازي",student10_ب_11@example.com,769822898,female,10,ب,students/student_10_ب_11.jpg
"فارس رامي اليدومي",student10_ب_12@example.com,790036090,male,10,ب,students/student_10_ب_12.jpg
"أروى باسم اليافعي",student10_ب_13@example.com,766406946,female,10,ب,students/student_10_ب_13.jpg
"سامي رامي المطري",student10_ب_14@example.com,764961633,male,10,ب,students/student_10_ب_14.jpg
"يسرى سامي الذيفاني",student10_ب_15@example.com,714319244,female,10,ب,students/student_10_ب_15.jpg
"فوزية رامي المطري",student10_ب_16@example.com,784709734,female,10,ب,students/student_10_ب_16.jpg
"محمد حسين الشريف",student10_ب_17@example.com,735121599,male,10,ب,students/student_10_ب_17.jpg
"حنان أحمد الإرياني",student10_ب_18@example.com,747080157,female,10,ب,students/student_10_ب_18.jpg
"هدى عمار اليافعي",student10_ب_19@example.com,747713510,female,10,ب,students/student_10_ب_19.jpg
"وليد محمد الأهجري",student10_ب_20@example.com,740109981,male,10,ب,students/student_10_ب_20.jpg
"فاطمة هاني اليافعي",student10_ب_21@example.com,714376442,female,10,ب,students/student_10_ب_21.jpg
"سلوى محمد الشريف",student10_ب_22@example.com,730194123,female,10,ب,students/student_10_ب_22.jpg
"ليلى محمد السفياني",student10_ب_23@example.com,718432299,female,10,ب,students/student_10_ب_23.jpg
"حسن فؤاد المذحجي",student10_ب_24@example.com,713965927,male,10,ب,students/student_10_ب_24.jpg
"سليمان عبدالله الهمداني",student10_ب_25@example.com,731468692,male,10,ب,students/student_10_ب_25.jpg
"حسين إبراهيم الذيفاني",student10_ب_26@example.com,734198518,male,10,ب,students/student_10_ب_26.jpg
"عمار أحمد الشريف",student10_ب_27@example.com,783209945,male,10,ب,students/student_10_ب_27.jpg
"هدى سامي الشريف",student10_ب_28@example.com,726909192,female,10,ب,students/student_10_ب_28.jpg
"علي باسم المذحجي",student10_ب_29@example.com,732049438,male,10,ب,students/student_10_ب_29.jpg
"وليد باسم المطري",student10_ب_30@example.com,711146932,male,10,ب,students/student_10_ب_30.jpg
"حنان سليمان اليدومي",student10_ب_31@example.com,713058485,female,10,ب,students/student_10_ب_31.jpg
"محمد مازن المطري",student10_ب_32@example.com,780574799,male,10,ب,students/student_10_ب_32.jpg
"يحيى قاسم الصايدي",student10_ب_33@example.com,718994424,male,10,ب,students/student_10_ب_33.jpg
"ليلى رامي الزبيري",student10_ب_34@example.com,761871671,female,10,ب,students/student_10_ب_34.jpg
"إيمان حسين المذحجي",student10_ب_35@example.com,798004052,female,10,ب,students/student_10_ب_35.jpg
"خلود باسم الحاشدي",student10_ب_36@example.com,789438319,female,10,ب,students/student_10_ب_36.jpg
"هاني أحمد الصايدي",student10_ب_37@example.com,780856161,male,10,ب,students/student_10_ب_37.jpg
"أروى فؤاد القرشي",student10_ب_38@example.com,761610547,female,10,ب,students/student_10_ب_38.jpg
"بلقيس مازن اليدومي",student10_ب_39@example.com,783516873,female,10,ب,students/student_10_ب_39.jpg
"باسم علي الوزير",student10_ب_40@example.com,726838042,male,10,ب,students/student_10_ب_40.jpg
"زينب هاني الكندي",student10_ب_41@example.com,722966890,female,10,ب,students/student_10_ب_41.jpg
"عبير مازن اليدومي",student10_ب_42@example.com,758022154,female,10,ب,students/student_10_ب_42.jpg
"وليد عمار الحرازي",student10_ب_43@example.com,783632726,male,10,ب,students/student_10_ب_43.jpg
"هدى صالح المؤيد",student10_ب_44@example.com,779723169,female,10,ب,students/student_10_ب_44.jpg
"صالح أحمد الشريف",student10_ب_45@example.com,722585773,male,10,ب,students/student_10_ب_45.jpg
"صالح فارس اليافعي",student10_ب_46@example.com,733387606,male,10,ب,students/student_10_ب_46.jpg
"حسين مازن الحرازي",student10_ب_47@example.com,717462196,male,10,ب,students/student_10_ب_47.jpg
"باسم قاسم الكندي",student10_ب_48@example.com,798485448,male,10,ب,students/student_10_ب_48.jpg
"رامي صالح المذحجي",student10_ب_49@example.com,710211197,male,10,ب,students/student_10_ب_49.jpg
"عبدالله باسم الصايدي",student10_ب_50@example.com,744309137,male,10,ب,students/student_10_ب_50.jpg
"بلقيس يحيى الخميسي",student11_أ_1@example.com,773417095,female,11,أ,students/student_11_أ_1.jpg
"علي فؤاد الشريف",student11_أ_2@example.com,755760129,male,11,أ,students/student_11_أ_2.jpg
"منى محمد القاسمي",student11_أ_3@example.com,758311272,female,11,أ,students/student_11_أ_3.jpg
"باسم وليد البيضاني",student11_أ_4@example.com,741026511,male,11,أ,students/student_11_أ_4.jpg
"عبير هاني الوزير",student11_أ_5@example.com,731280761,female,11,أ,students/student_11_أ_5.jpg
"يحيى محمد البكاري",student11_أ_6@example.com,765449329,male,11,أ,students/student_11_أ_6.jpg
"وليد حسين الحرازي",student11_أ_7@example.com,786774209,male,11,أ,students/student_11_أ_7.jpg
"باسم علي الحرازي",student11_أ_8@example.com,740689106,male,11,أ,students/student_11_أ_8.jpg
"نورا سامي المؤيد",student11_أ_9@example.com,720419198,female,11,أ,students/student_11_أ_9.jpg
"حسن صالح الكندي",student11_أ_10@example.com,740448000,male,11,أ,students/student_11_أ_10.jpg
"سامي هاني المذحجي",student11_أ_11@example.com,777460335,male,11,أ,students/student_11_أ_11.jpg
"ريم صالح الوزير",student11_أ_12@example.com,747751237,female,11,أ,students/student_11_أ_12.jpg
"إيمان علي البيضاني",student11_أ_13@example.com,798044899,female,11,أ,students/student_11_أ_13.jpg
"ريم فؤاد الهمداني",student11_أ_14@example.com,775534968,female,11,أ,students/student_11_أ_14.jpg
"أحمد صالح الجبري",student11_أ_15@example.com,791974618,male,11,أ,students/student_11_أ_15.jpg
"رامي أحمد الهمداني",student11_أ_16@example.com,794741251,male,11,أ,students/student_11_أ_16.jpg
"صالح إبراهيم الكندي",student11_أ_17@example.com,763707742,male,11,أ,students/student_11_أ_17.jpg
"يحيى علي الأهجري",student11_أ_18@example.com,737734120,male,11,أ,students/student_11_أ_18.jpg
"قاسم حسين السفياني",student11_أ_19@example.com,715926886,male,11,أ,students/student_11_أ_19.jpg
"عمار عبدالله السفياني",student11_أ_20@example.com,751858617,male,11,أ,students/student_11_أ_20.jpg
"فاطمة مازن الحاشدي",student11_أ_21@example.com,735874315,female,11,أ,students/student_11_أ_21.jpg
"أروى وليد الخميسي",student11_أ_22@example.com,733477032,female,11,أ,students/student_11_أ_22.jpg
"باسم صالح الكندي",student11_أ_23@example.com,759570953,male,11,أ,students/student_11_أ_23.jpg
"محمد عمار اليافعي",student11_أ_24@example.com,742851125,male,11,أ,students/student_11_أ_24.jpg
"خلود باسم الحرازي",student11_أ_25@example.com,797028909,female,11,أ,students/student_11_أ_25.jpg
"أحمد سليمان الهمداني",student11_أ_26@example.com,724208003,male,11,أ,students/student_11_أ_26.jpg
"سامي سامي البيضاني",student11_أ_27@example.com,790169972,male,11,أ,students/student_11_أ_27.jpg
"مازن رامي الحرازي",student11_أ_28@example.com,754112303,male,11,أ,students/student_11_أ_28.jpg
"حسين باسم الأهجري",student11_أ_29@example.com,752987532,male,11,أ,students/student_11_أ_29.jpg
"مريم إبراهيم القاسمي",student11_أ_30@example.com,760208172,female,11,أ,students/student_11_أ_30.jpg
"عبير عمار القرشي",student11_أ_31@example.com,783688263,female,11,أ,students/student_11_أ_31.jpg
"مريم هاني البكاري",student11_أ_32@example.com,754203143,female,11,أ,students/student_11_أ_32.jpg
"عمار يحيى السفياني",student11_أ_33@example.com,796930522,male,11,أ,students/student_11_أ_33.jpg
"علي عبدالله اليافعي",student11_أ_34@example.com,744687866,male,11,أ,students/student_11_أ_34.jpg
"عائشة فارس المتوكل",student11_أ_35@example.com,742746504,female,11,أ,students/student_11_أ_35.jpg
"قاسم أحمد الأهجري",student11_أ_36@example.com,767950666,male,11,أ,students/student_11_أ_36.jpg
"عمار فؤاد المتوكل",student11_أ_37@example.com,783265085,male,11,أ,students/student_11_أ_37.jpg
"عائشة رامي المطري",student11_أ_38@example.com,770535578,female,11,أ,students/student_11_أ_38.jpg
"علي سليمان القاسمي",student11_أ_39@example.com,767017506,male,11,أ,students/student_11_أ_39.jpg
"خلود فؤاد الحاشدي",student11_أ_40@example.com,779123347,female,11,أ,students/student_11_أ_40.jpg
"إبراهيم مازن السفياني",student11_أ_41@example.com,736697233,male,11,أ,students/student_11_أ_41.jpg
"أحمد رامي المطري",student11_أ_42@example.com,745800195,male,11,أ,students/student_11_أ_42.jpg
"سلوى إبراهيم القرشي",student11_أ_43@example.com,788655335,female,11,أ,students/student_11_أ_43.jpg
"فؤاد وليد الكندي",student11_أ_44@example.com,730926210,male,11,أ,students/student_11_أ_44.jpg
"سامي صالح المتوكل",student11_أ_45@example.com,721734568,male,11,أ,students/student_11_أ_45.jpg
"حسين مازن المذحجي",student11_أ_46@example.com,799347543,male,11,أ,students/student_11_أ_46.jpg
"رامي علي الإرياني",student11_أ_47@example.com,791387754,male,11,أ,students/student_11_أ_47.jpg
"قاسم عبدالله الجبري",student11_أ_48@example.com,751629394,male,11,أ,students/student_11_أ_48.jpg
"بلقيس فؤاد المتوكل",student11_أ_49@example.com,795356276,female,11,أ,students/student_11_أ_49.jpg
"هدى حسين الزبيري",student11_أ_50@example.com,727969182,female,11,أ,students/student_11_أ_50.jpg
"إبراهيم مازن الصايدي",student11_ب_1@example.com,764677845,male,11,ب,students/student_11_ب_1.jpg
"سارة باسم المتوكل",student11_ب_2@example.com,777925515,female,11,ب,students/student_11_ب_2.jpg
"يحيى رامي الوزير",student11_ب_3@example.com,711013717,male,11,ب,students/student_11_ب_3.jpg
"ريم سليمان الهمداني",student11_ب_4@example.com,770362939,female,11,ب,students/student_11_ب_4.jpg
"أروى حسن الوزير",student11_ب_5@example.com,785467353,female,11,ب,students/student_11_ب_5.jpg
"ليلى علي الوزير",student11_ب_6@example.com,731405520,female,11,ب,students/student_11_ب_6.jpg
"سليمان باسم الوزير",student11_ب_7@example.com,746361228,male,11,ب,students/student_11_ب_7.jpg
"سامي عبدالله الجبري",student11_ب_8@example.com,766297636,male,11,ب,students/student_11_ب_8.jpg
"ليلى فارس الشريف",student11_ب_9@example.com,718535899,female,11,ب,students/student_11_ب_9.jpg
"عائشة إبراهيم الإرياني",student11_ب_10@example.com,774850843,female,11,ب,students/student_11_ب_10.jpg
"عائشة حسين الذيفاني",student11_ب_11@example.com,753922801,female,11,ب,students/student_11_ب_11.jpg
"عبير هاني البكاري",student11_ب_12@example.com,776544322,female,11,ب,students/student_11_ب_12.jpg
"وليد حسن الكندي",student11_ب_13@example.com,791288734,male,11,ب,students/student_11_ب_13.jpg
"فؤاد حسن الصايدي",student11_ب_14@example.com,780101775,male,11,ب,students/student_11_ب_14.jpg
"محمد حسن الزبيري",student11_ب_15@example.com,757578069,male,11,ب,students/student_11_ب_15.jpg
"علي فؤاد البكاري",student11_ب_16@example.com,794837520,male,11,ب,students/student_11_ب_16.jpg
"محمد يحيى الشريف",student11_ب_17@example.com,778172080,male,11,ب,students/student_11_ب_17.jpg
"ليلى حسن الجبري",student11_ب_18@example.com,759181502,female,11,ب,students/student_11_ب_18.jpg
"فؤاد عمار الكندي",student11_ب_19@example.com,769752585,male,11,ب,students/student_11_ب_19.jpg
"صالح حسين الحاشدي",student11_ب_20@example.com,789441151,male,11,ب,students/student_11_ب_20.jpg
"صالح وليد اليدومي",student11_ب_21@example.com,786721240,male,11,ب,students/student_11_ب_21.jpg
"حنان علي الهمداني",student11_ب_22@example.com,736495890,female,11,ب,students/student_11_ب_22.jpg
"وليد هاني الإرياني",student11_ب_23@example.com,794076387,male,11,ب,students/student_11_ب_23.jpg
"سليمان حسن المطري",student11_ب_24@example.com,712040289,male,11,ب,students/student_11_ب_24.jpg
"باسم هاني الصايدي",student11_ب_25@example.com,771715042,male,11,ب,students/student_11_ب_25.jpg
"عبير صالح الهمداني",student11_ب_26@example.com,797158257,female,11,ب,students/student_11_ب_26.jpg
"حنان صالح المطري",student11_ب_27@example.com,771107311,female,11,ب,students/student_11_ب_27.jpg
"هاني عبدالله الزبيري",student11_ب_28@example.com,797864421,male,11,ب,students/student_11_ب_28.jpg
"أروى سليمان الحاشدي",student11_ب_29@example.com,794780970,female,11,ب,students/student_11_ب_29.jpg
"سامي يحيى البيضاني",student11_ب_30@example.com,762497654,male,11,ب,students/student_11_ب_30.jpg
